#chr	start	end	number_of_dms	hypermethylated_samples	hypomethylated_samples	methylation_level_AC170A	methylation_level_AC170B	methylation_level_AC170C	methylation_level_AC170Pp	methylation_level_AC182A	methylation_level_AC182B	methylation_level_AC182C	methylation_level_AC182Pp
NW_004797271.1	337671	337752	3	AC170A,AC170C,AC170B,AC170Pp	AC182C	0.4	0.7142857142857143	0.5757575757575758	0.4	0.08064516129032258	0.0967741935483871	0.09259259259259259	0.011904761904761904
NW_004797271.1	340800	340919	3	AC170B		0.189873417721519	0.6818181818181818	0.42424242424242425	0.5131578947368421	0.2033898305084746	0.3010752688172043	0.21495327102803738	0.16981132075471697
NW_004797271.1	657655	657666	3	AC170A,AC170B,AC170C,AC170Pp	AC182A,AC182B,AC182C,AC182Pp	0.6612903225806451	0.68	0.6744186046511628	0.6666666666666666	0.04081632653061224	0.021739130434782608	0.0	0.0
NW_004797271.1	730377	730392	3	AC182B		0.0898876404494382	0.13095238095238096	0.14925373134328357	0.06557377049180328	0.4	0.6419753086419753	0.39344262295081966	0.25925925925925924
NW_004797271.1	789769	789815	3	AC182C	AC170A	0.18888888888888888	0.28125	0.24444444444444444	0.3076923076923077	0.32	0.4	0.6095238095238096	0.30357142857142855
NW_004797271.1	825059	825207	6	AC182C	AC170A,AC170Pp,AC170B	0.045454545454545456	0.01675977653631285	0.0967741935483871	0.047619047619047616	0.2	0.28735632183908044	0.35714285714285715	0.2962962962962963
NW_004797271.1	1054462	1054546	7	AC170B,AC170C,AC170A,AC170Pp	AC182B,AC182A,AC182C	0.3900414937759336	0.43253968253968256	0.4074074074074074	0.3717277486910995	0.023148148148148147	0.0	0.04885057471264368	0.0935672514619883
NW_004797271.1	1199506	1199742	8	AC170B,AC170A,AC170C	AC182B,AC182C	0.538961038961039	0.7162162162162162	0.45454545454545453	0.5238095238095238	0.0	0.0	0.007352941176470588	0.008771929824561403
NW_004797271.1	1215139	1215187	3	AC170Pp,AC170C	AC182A,AC182Pp,AC182B	0.8	0.8289473684210527	0.8666666666666667	0.8985507246376812	0.4482758620689655	0.4925373134328358	0.65	0.37681159420289856
NW_004797271.1	1307765	1307803	3	AC170C	AC182Pp	0.6707317073170732	0.7272727272727273	0.8289473684210527	NA	0.35	0.22784810126582278	0.29896907216494845	0.1095890410958904
NW_004797271.1	1308305	1308431	10	AC170C,AC170B,AC170Pp,AC170A	AC182C,AC182A,AC182Pp	0.6490566037735849	0.6820083682008368	0.8125	0.6949152542372882	0.08	0.32510288065843623	0.2198952879581152	0.22635135135135134
NW_004797271.1	1328404	1328450	8	AC182Pp,AC182C,AC182B	AC170B,AC170Pp,AC170A	0.054945054945054944	0.028985507246376812	NA	0.0	NA	0.9047619047619048	0.8166666666666667	0.9523809523809523
NW_004797271.1	1362974	1363014	3	AC170C,AC170A,AC170B		0.2753623188405797	0.2736842105263158	0.3877551020408163	0.0967741935483871	0.0	0.009900990099009901	0.036036036036036036	0.0
NW_004797271.1	1396840	1396939	4	AC170A	AC182Pp,AC182A,AC170Pp	0.8672566371681416	0.7884615384615384	0.8333333333333334	0.78125	0.5063291139240507	0.5733333333333334	0.6774193548387096	0.4946236559139785
NW_004797271.1	1769036	1769125	3	AC170Pp,AC170B	AC182Pp,AC182B,AC182C	0.6235294117647059	0.75	0.671875	0.67	0.39473684210526316	0.3230769230769231	0.21818181818181817	0.2833333333333333
NW_004797271.1	1787397	1787431	4	AC182B	AC170B,AC170Pp	0.6041666666666666	0.16923076923076924	0.32608695652173914	0.38	0.76	0.9649122807017544	0.7520661157024794	0.7288135593220338
NW_004797271.1	1914030	1914125	3	AC170A	AC182Pp	0.3860759493670886	0.2638888888888889	0.1875	0.20652173913043478	0.04	0.0	0.005555555555555556	0.016129032258064516
