,query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
1,query_1,TRUE,0.0261079847656258,1253,27,9,0.333333333333333,0.00718276137270551,GO:0045944,GO:BP,positive regulation of transcription by RNA polymerase II,21031,12135,GO:0006357/GO:0006366/GO:0045893
2,query_1,TRUE,9.0167953652062e-05,473,29,8,0.275862068965517,0.0169133192389006,GO:0001228,GO:MF,DNA-binding transcription activator activity. RNA polymerase II-specific,20212,185,GO:0000981/GO:0001216
3,query_1,TRUE,9.92492123485516e-05,479,29,8,0.275862068965517,0.0167014613778706,GO:0001216,GO:MF,DNA-binding transcription activator activity,20212,179,GO:0003700
4,query_1,TRUE,0.00121893190853186,1180,29,10,0.344827586206897,0.00847457627118644,GO:0000978,GO:MF,RNA polymerase II cis-regulatory region sequence-specific DNA binding,20212,117,GO:0000977/GO:0000987
5,query_1,TRUE,0.00144942592733647,1203,29,10,0.344827586206897,0.00831255195344971,GO:0000987,GO:MF,cis-regulatory region sequence-specific DNA binding,20212,120,GO:0000976
6,query_1,TRUE,0.0049965184877396,1383,29,10,0.344827586206897,0.00723065798987708,GO:0000977,GO:MF,RNA polymerase II transcription regulatory region sequence-specific DNA binding,20212,116,GO:0000976
7,query_1,TRUE,0.00707395828212487,1439,29,10,0.344827586206897,0.0069492703266157,GO:0003700,GO:MF,DNA-binding transcription factor activity,20212,338,GO:0140110
8,query_1,TRUE,0.0090355446691697,1480,29,10,0.344827586206897,0.00675675675675676,GO:0000976,GO:MF,transcription cis-regulatory region binding,20212,115,GO:0001067/GO:1990837
9,query_1,TRUE,0.00914221321927852,1482,29,10,0.344827586206897,0.0067476383265857,GO:0001067,GO:MF,transcription regulatory region nucleic acid binding,20212,151,GO:0003676
10,query_1,TRUE,0.0128202299022937,1541,29,10,0.344827586206897,0.00648929266709929,GO:1990837,GO:MF,sequence-specific double-stranded DNA binding,20212,11154,GO:0003690/GO:0043565
11,query_1,TRUE,0.0215393327526998,1637,29,10,0.344827586206897,0.00610873549175321,GO:0003690,GO:MF,double-stranded DNA binding,20212,332,GO:0003677
12,query_1,TRUE,0.0235235663968219,1654,29,10,0.344827586206897,0.0060459492140266,GO:0043565,GO:MF,sequence-specific DNA binding,20212,5778,GO:0003677
13,query_1,TRUE,0.0291634480416361,1351,29,9,0.310344827586207,0.00666173205033309,GO:0000981,GO:MF,DNA-binding transcription factor activity. RNA polymerase II-specific,20212,119,GO:0003700
14,query_1,TRUE,0.0293869779135616,192,17,4,0.235294117647059,0.0208333333333333,KEGG:05202,KEGG,Transcriptional misregulation in cancer,8484,454,KEGG:00000
15,query_1,TRUE,0.0287649144360206,13,15,2,0.133333333333333,0.153846153846154,WP:WP1992,WP,Genes targeted by miRNAs in adipocytes,8286,59,WP:000000
