"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
115 0.330423759301327 6 59 "GO:0000023;GO:0005984;GO:0009311;GO:0044262;GO:0000022;GO:0051231;GO:0002224;GO:0000354;GO:0000972;GO:0002790;GO:0002943;GO:0003351;GO:0051270;GO:0032940;GO:0043112;GO:0002155;GO:0016050;GO:0003352;GO:0060632;GO:0032886;GO:0001569;GO:0002183;GO:0006413;GO:0002755;GO:0001881;GO:0048666;GO:0001942;GO:0022405;GO:0022404;GO:0002040" "sprouting angiogenesis" 0.601198459516475
367 0.176786698978728 2 11 "GO:0000028" "ribosomal small subunit assembly" 0.431767514813432
70 0.585333898227645 2 50 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.782499000788536
345 0.183744917628718 6 12 "GO:0000054;GO:0033750;GO:0071428;GO:0031503;GO:0071426;GO:0006405;GO:0006611;GO:0050658;GO:0051168;GO:0006913;GO:0051169;GO:0050657;GO:0051236;GO:0015931" "nucleocytoplasmic transport" 0.432140824793466
-67 0.479042834859591 5 93 "GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000255;GO:0017144;GO:0000027" "tube morphogenesis" 0.69480406572229
-113 0.440998977581974 3 38 "GO:0000077;GO:0031570;GO:0000075;GO:0045786" "negative regulation of cell cycle" 0.666748454201318
-272 0.339326144019687 3 10 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.606963666063384
566 0.0466926347782207 2 10 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.236594225400405
303 0.207447379692229 2 14 "GO:0000266;GO:0048285" "organelle fission" 0.467782026331505
441 0.0379750552742152 3 18 "GO:0000338;GO:0070646;GO:0006508" "proteolysis" 0.209688348688058
785 6.59446073343007e-05 3 21 "GO:0000387" "spliceosomal snRNP assembly" 0.00167499302629124
256 0.240647032438471 2 17 "GO:0000423;GO:0000422;GO:0061912;GO:0006914;GO:0061726;GO:0061919;GO:1903008;GO:0022411;GO:0016236" "cellular component disassembly" 0.485113859042632
485 0.0741455775040644 3 11 "GO:0000447;GO:0000479;GO:0000478;GO:0000469;GO:0090502;GO:0090501" "cleavage involved in rRNA processing" 0.285348131606551
-174 0.635404606766995 3 6 "GO:0000460" "maturation of 5.8S rRNA" 0.823432500606208
480 0.0146538483283373 3 21 "GO:0000462;GO:0030490" "maturation of SSU-rRNA" 0.105704836058032
195 0.434226303829733 2 13 "GO:0000463;GO:0000470" "maturation of LSU-rRNA" 0.666748454201318
155 0.490015361384721 4 16 "GO:0000712;GO:0061982" "meiosis I cell cycle process" 0.69480406572229
790 0.00841718380646956 6 9 "GO:0000727" "double-strand break repair via break-induced replication" 0.0668113964638521
196 0.593225421068651 3 6 "GO:0000737;GO:0006308" "DNA catabolic process" 0.78478779662207
-216 0.556032769179682 4 6 "GO:0000963;GO:0000959;GO:0140053;GO:0010467" "mitochondrial RNA metabolic process" 0.751235762615102
-445 0.00534242864430992 2 32 "GO:0001503" "ossification" 0.0484634598448114
-420 0.00132439684252257 2 48 "GO:0001505;GO:0098657;GO:0001504;GO:0006836" "regulation of neurotransmitter levels" 0.0152907635454879
308 0.40204350228433 4 6 "GO:0001508;GO:0042391" "regulation of membrane potential" 0.638244059876374
278 0.306329947137613 5 11 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0006690;GO:0033559;GO:0006633;GO:0046394;GO:1901570;GO:1901568;GO:0016053;GO:0044283;GO:0008610;GO:0072330" "carboxylic acid biosynthetic process" 0.58065527293249
111 0.68368981807786 2 11 "GO:0001541;GO:0048608" "reproductive structure development" 0.859689177187012
164 0.714689266425471 3 4 "GO:0001554" "luteolysis" 0.870906204572568
31 0.803269001918353 3 54 "GO:0001558;GO:0040008;GO:0051128" "regulation of cellular component organization" 0.894513009497786
-337 0.123000828315806 6 17 "GO:0001561;GO:0009062;GO:0019395;GO:0044242;GO:0072329;GO:0016042;GO:0046395;GO:0016054;GO:0044282;GO:0034440;GO:0055114" "carboxylic acid catabolic process" 0.394257765748744
78 0.256769304425079 3 181 "GO:0001578;GO:0007283;GO:0048232;GO:0007276;GO:0048609;GO:0010842;GO:0008217;GO:0000012;GO:0007389;GO:0042127;GO:0001731;GO:0001835;GO:0035188;GO:0071684;GO:0000002;GO:0002221;GO:0002758;GO:0002757;GO:0002764;GO:0048598;GO:0000380;GO:0003180;GO:0003179;GO:0000076;GO:0001657;GO:0072164;GO:0035295;GO:0072163;GO:0072073;GO:0060429;GO:0009888;GO:0001755;GO:0001667;GO:0016192;GO:0002092;GO:0048260;GO:0045807;GO:0051050;GO:0051130;GO:0001936;GO:0050678;GO:0001678;GO:0042593;GO:0033500;GO:0003429;GO:0003414;GO:0003422;GO:0090171;GO:0060536;GO:0009887;GO:0001990;GO:0003044;GO:0050886;GO:0003073;GO:0001656;GO:0002780;GO:0002777;GO:0002062;GO:0003143;GO:0060562" "ameboidal-type cell migration" 0.509526588468516
-276 0.221187975079349 3 16 "GO:0001654;GO:0007423" "eye development" 0.473344511333637
-159 0.170745816394746 2 61 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to oxygen levels" 0.431767514813432
41 0.928343088797977 3 4 "GO:0001682;GO:0099116;GO:0034471;GO:0000966" "ncRNA 5'-end processing" 0.935710891090024
-325 0.231403583616067 4 11 "GO:0001692;GO:0006576;GO:0042133;GO:0052803;GO:0097164;GO:0044106;GO:0009308" "neurotransmitter metabolic process" 0.477141223060189
352 0.300402450446035 2 7 "GO:0001704" "formation of primary germ layer" 0.578047139494643
86 0.36129595199927 4 94 "GO:0001709;GO:0001825;GO:0001952;GO:0010810;GO:0030155;GO:0001958;GO:0036075;GO:0002091;GO:0048261;GO:0045806;GO:0051051;GO:0051129;GO:0001768;GO:0001767;GO:0030010;GO:0007163;GO:0001676;GO:0001756;GO:0009952;GO:0035282;GO:0003002;GO:0002230;GO:0050691;GO:0050688;GO:0000050;GO:0019627;GO:0071941;GO:0031667;GO:0009991;GO:0003382;GO:0002520;GO:0002011;GO:0001938;GO:0050679;GO:0008284;GO:0009966;GO:0010646;GO:0001954;GO:0010811;GO:0045785;GO:0000018;GO:0051052;GO:0030488;GO:0002021;GO:0000492;GO:0000491;GO:0003050" "segmentation" 0.620061971674423
1171 1.60313320150979e-05 2 11 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.000508994791479358
-151 0.180426107496133 2 65 "GO:0001764;GO:0016477;GO:0048870;GO:0040011" "locomotion" 0.432140824793466
270 0.502547261010591 3 5 "GO:0001782" "B cell homeostasis" 0.70135716646533
222 0.413418874222945 2 11 "GO:0001817" "regulation of cytokine production" 0.648199963287827
-61 0.880027510736962 2 5 "GO:0001818;GO:0051241" "negative regulation of cytokine production" 0.916094211996673
