"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
499 0.0456786498077661 4 8 "GO:0000109;GO:1990391" "nucleotide-excision repair complex" 0.141603814404075
360 0.00307415365168957 4 34 "GO:0000124;GO:0070461;GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 0.0190597526404753
-65 0.837876376266915 2 5 "GO:0000127" "transcription factor TFIIIC complex" 0.892395354142666
272 0.345333044087952 2 6 "GO:0000137" "Golgi cis cisterna" 0.465199120293229
-36 0.867482022481657 2 11 "GO:0000138" "Golgi trans cisterna" 0.896398089897712
200 0.000476079006686471 3 162 "GO:0000151;GO:1990234" "transferase complex" 0.00368961230182015
220 0.175504056725878 2 19 "GO:0000159;GO:0000791" "protein phosphatase type 2A complex" 0.340039109906389
58 0.696641067040237 3 23 "GO:0000164;GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.785304475572631
920 0.00907370227502333 4 4 "GO:0000176" "nuclear exosome (RNase complex)" 0.0351605963157154
608 0.0148023667231457 3 8 "GO:0000178;GO:1905354" "exosome (RNase complex)" 0.0483024598334228
932 0.00121211412829066 4 6 "GO:0000221;GO:0033180;GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.00835011955044677
723 0.00674018514256869 4 7 "GO:0000243;GO:0005684;GO:0005681" "spliceosomal complex" 0.0292390198800558
460 0.0845003708089909 5 7 "GO:0000307;GO:1902554;GO:1902911" "protein kinase complex" 0.201587524413716
665 0.0126130982076556 2 7 "GO:0000346" "transcription export complex" 0.0434451160485915
270 0.250549886747624 2 9 "GO:0000407" "phagophore assembly site" 0.398310076368018
709 8.31731673172877e-15 4 61 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 2.57836818683592e-13
78 0.786207074216885 2 6 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.870443546454408
-325 0.302691742206022 2 5 "GO:0000779" "condensed chromosome, centromeric region" 0.426520182199395
56 0.191587833543741 3 313 "GO:0000786;GO:0032993;GO:0044815;GO:0120025;GO:0042995;GO:0044441;GO:0120038;GO:0044463;GO:0000932;GO:0036464;GO:0035770;GO:1990904;GO:0000776;GO:0000118;GO:0001726;GO:0001750;GO:0001725;GO:0042641;GO:0097517;GO:0032432;GO:0000922;GO:0001917" "plasma membrane bounded cell projection part" 0.349366049403292
59 0.681078288675804 5 24 "GO:0000795;GO:0099086;GO:0044454;GO:0000172;GO:0005732;GO:0070062;GO:1903561;GO:0043230" "nuclear chromosome part" 0.781978775887034
-608 0.0845367037863971 5 4 "GO:0000805;GO:0000803" "sex chromosome" 0.201587524413716
321 0.19841783906173 4 8 "GO:0000835;GO:0000153;GO:0000836" "cytoplasmic ubiquitin ligase complex" 0.351483029195065
192 0.585649956613726 4 4 "GO:0000938" "GARP complex" 0.711966613922569
-223 0.220879882136554 2 15 "GO:0001533" "cornified envelope" 0.370123045742334
-327 0.00360627367186402 6 40 "GO:0001669;GO:0030141;GO:0097223;GO:0099503" "sperm part" 0.0203262697868699
-341 0.333156520861862 2 4 "GO:0001931" "uropod" 0.459015650965232
810 0.0102158907246807 2 5 "GO:0002199" "zona pellucida receptor complex" 0.037257954407659
154 0.276451387200409 3 25 "GO:0005635;GO:0031967;GO:0031975" "organelle envelope" 0.398604325730822
-142 0.547489499260869 4 9 "GO:0005637;GO:0031965" "nuclear membrane" 0.678886979083478
325 0.0746490901130608 2 15 "GO:0005730" "nucleolus" 0.201227982043903
333 5.04451307930101e-09 3 164 "GO:0005739" "mitochondrion" 1.04253270305554e-07
-284 0.204097476297178 2 10 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 0.351501209178473
-244 0.166671330012084 2 16 "GO:0005759" "mitochondrial matrix" 0.333342660024168
-89 0.00582759148613629 3 639 "GO:0005768;GO:0031410;GO:0097708;GO:0031982;GO:0044459;GO:0044429;GO:0005794;GO:0005615;GO:0044421;GO:0099512;GO:0099081;GO:0099080;GO:0001650;GO:0044452;GO:0044451;GO:0097458;GO:0098796;GO:0001527;GO:0044420" "extracellular region part" 0.0277931286261885
