"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
62 0.866404858350045 3 10 "GO:0000014;GO:0004520;GO:0004536" "deoxyribonuclease activity" 0.968006090851502
146 0.108481661290922 3 171 "GO:0000146;GO:0005249;GO:0005267;GO:0015079;GO:0001618;GO:0140272;GO:0003682;GO:0016410;GO:0015103;GO:0016407;GO:0008080;GO:0038024" "virus receptor activity" 0.414782822582937
54 0.76993205341856 3 40 "GO:0000149" "SNARE binding" 0.950843234621545
-21 0.971375683072655 2 4 "GO:0000217" "DNA secondary structure binding" 0.983406637856267
75 0.201797187255591 5 444 "GO:0000287;GO:0019899;GO:0005102" "signaling receptor binding" 0.546534048817226
61 0.906664580867646 2 5 "GO:0000295" "adenine nucleotide transmembrane transporter activity" 0.981046971238162
322 0.433981795327995 3 8 "GO:0000774" "adenyl-nucleotide exchange factor activity" 0.787567091095499
-248 0.523765912591168 2 9 "GO:0000900;GO:0030371" "translation repressor activity, mRNA regulatory element binding" 0.895915376800682
-946 0.0694917704052586 2 5 "GO:0001046;GO:0001047" "core promoter sequence-specific DNA binding" 0.335099722806935
-1548 0.0011338185019914 2 6 "GO:0001091;GO:0140296" "general transcription initiation factor binding" 0.0315849439840461
120 0.83741667974031 2 4 "GO:0001409" "guanine nucleotide transmembrane transporter activity" 0.962640430482762
-148 0.182222874496598 2 114 "GO:0001540;GO:0042277;GO:0033218" "amide binding" 0.508810050922683
-209 0.612400579881723 6 8 "GO:0001601;GO:0004983" "neuropeptide Y receptor activity" 0.922842603467468
204 0.332176348023749 5 31 "GO:0001616" "growth hormone secretagogue receptor activity" 0.681835661732959
172 0.43686805633653 5 28 "GO:0001640;GO:0098988;GO:0008066" "glutamate receptor activity" 0.787567091095499
-272 0.32286593205966 4 18 "GO:0001664" "G protein-coupled receptor binding" 0.676976954318642
-260 0.331779115050924 2 19 "GO:0001671;GO:0060590" "ATPase regulator activity" 0.681835661732959
197 0.735372681752837 6 4 "GO:0001681;GO:0008126;GO:0034338" "sialate O-acetylesterase activity" 0.93921401562198
446 0.250923962031055 3 9 "GO:0001786" "phosphatidylserine binding" 0.609713611671922
9 0.984702867988546 3 7 "GO:0001965" "G-protein alpha-subunit binding" 0.984702867988546
252 0.595776515103648 2 6 "GO:0002039" "p53 binding" 0.922842603467468
-965 0.0424475917549513 2 6 "GO:0002161" "aminoacyl-tRNA editing activity" 0.263669152262297
-98 0.0712208667625831 2 533 "GO:0003712;GO:0140110;GO:0008289;GO:0004725;GO:0004721;GO:0000049;GO:0005085;GO:0051020;GO:0003774;GO:0004842;GO:0019787;GO:0016747;GO:0016746;GO:0004857;GO:0004866;GO:0030414;GO:0061135;GO:0061134" "transcription regulator activity" 0.335099722806935
136 0.619989287908049 2 18 "GO:0003729" "mRNA binding" 0.922842603467468
123 0.750983941183872 6 9 "GO:0003730" "mRNA 3'-UTR binding" 0.944786248586162
-807 0.000704517667743981 2 24 "GO:0003735" "structural constituent of ribosome" 0.0228968242016794
-693 0.115375531175156 3 7 "GO:0003746;GO:0008135" "translation factor activity, RNA binding" 0.416633862576952
-1082 0.0632963122057327 2 4 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 0.333588672435618
-622 0.0768712069914746 2 11 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.335099722806935
38 0.845859428963058 8 35 "GO:0003777" "microtubule motor activity" 0.962733242600765
132 0.613013712534195 4 20 "GO:0003943" "N-acetylgalactosamine-4-sulfatase activity" 0.922842603467468
63 0.913933330716734 2 4 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.981046971238162
181 0.681484441715375 3 7 "GO:0003951" "NAD+ kinase activity" 0.922842603467468
302 0.272219242299018 2 18 "GO:0003964;GO:0034061" "DNA polymerase activity" 0.6250989451163
-948 0.00164172537476105 2 15 "GO:0003993" "acid phosphatase activity" 0.0355957597388867
594 0.14909706188182 2 8 "GO:0004016;GO:0009975;GO:0016849" "cyclase activity" 0.473142499946843
710 0.0674936181095511 4 9 "GO:0004031;GO:0016623" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor" 0.335099722806935
-488 0.185259044182105 2 10 "GO:0004033" "aldo-keto reductase (NADP) activity" 0.508810050922683
-889 0.126851224034418 2 4 "GO:0004045" "aminoacyl-tRNA hydrolase activity" 0.438545693476085
162 0.780487475164261 5 4 "GO:0004058" "aromatic-L-amino-acid decarboxylase activity" 0.950843234621545
482 0.00921283029186225 3 40 "GO:0004062;GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 0.115546445896792
-633 0.15043505126515 4 7 "GO:0004064" "arylesterase activity" 0.473142499946843
887 0.0313489107139956 5 8 "GO:0004089" "carbonate dehydratase activity" 0.243051583524679
-104 0.697594114213914 2 19 "GO:0004090" "carbonyl reductase (NADPH) activity" 0.922842603467468
