"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
59 0.809831077847223 2 8 "GO:0000109;GO:1990391" "nucleotide-excision repair complex" 0.952742444526145
-78 0.514818855064196 6 34 "GO:0000124;GO:0070461;GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 0.851886805881744
-139 0.652253682915121 2 5 "GO:0000127" "transcription factor TFIIIC complex" 0.889436840338801
-510 0.0711263723186255 2 6 "GO:0000137" "Golgi cis cisterna" 0.711263723186255
130 0.535264641596043 2 11 "GO:0000138" "Golgi trans cisterna" 0.851886805881744
34 0.549710338628953 3 162 "GO:0000151;GO:1990234" "transferase complex" 0.851886805881744
144 0.364458885410567 4 19 "GO:0000159;GO:0000791" "protein phosphatase type 2A complex" 0.849422542576216
533 0.000233231513179923 2 23 "GO:0000164;GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.00699694539539769
-286 0.407976731078891 4 4 "GO:0000176" "nuclear exosome (RNase complex)" 0.851886805881744
-271 0.269020073954281 3 8 "GO:0000178;GO:1905354" "exoribonuclease complex" 0.849422542576216
257 0.363355211702549 3 6 "GO:0000221;GO:0033180;GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.849422542576216
-154 0.556469554182443 4 7 "GO:0000243;GO:0005684;GO:0005681" "U2-type spliceosomal complex" 0.851886805881744
149 0.567924537254496 5 7 "GO:0000307;GO:1902554;GO:1902911" "protein kinase complex" 0.851886805881744
-9 0.973123214107576 4 7 "GO:0000346" "transcription export complex" 0.973123214107576
-153 0.507083153929757 4 9 "GO:0000407" "phagophore assembly site" 0.851886805881744
509 1.36197362874012e-08 4 61 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 8.17184177244072e-07
-84 0.767609497976317 2 6 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.948909731600822
82 0.790758109667352 6 5 "GO:0000779" "condensed chromosome, centromeric region" 0.948909731600822
-56 0.214779819702908 4 261 "GO:0000786;GO:0032993;GO:0044815;GO:0005813;GO:0005815;GO:0044450;GO:0000932;GO:0036464;GO:0035770;GO:0000118;GO:0001750;GO:0098687;GO:0005764;GO:0000323;GO:0005773;GO:0000421;GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702;GO:1902495;GO:1990351;GO:0002102;GO:0044455;GO:0098798;GO:0000242;GO:0001891" "photoreceptor outer segment" 0.849422542576216
70 0.62808049811252 2 23 "GO:0000795;GO:0099086;GO:0044454;GO:0000172;GO:0005732;GO:0070062;GO:1903561;GO:0043230" "nuclear chromosome part" 0.889436840338801
-294 0.395777252577425 5 4 "GO:0000805;GO:0000803" "X chromosome" 0.851886805881744
-225 0.359030077698971 4 8 "GO:0000835;GO:0000153;GO:0000836" "cytoplasmic ubiquitin ligase complex" 0.849422542576216
213 0.538387536552976 2 4 "GO:0000938" "GARP complex" 0.851886805881744
-118 0.510005951380819 2 15 "GO:0001533" "cornified envelope" 0.851886805881744
101 0.363928942966937 6 39 "GO:0001669;GO:0030141;GO:0097223;GO:0099503" "sperm part" 0.849422542576216
-492 0.154585511847159 4 4 "GO:0001931" "uropod" 0.849422542576216
687 0.0264543911395769 2 5 "GO:0002199" "zona pellucida receptor complex" 0.396815867093653
148 0.286416221290378 2 25 "GO:0005635;GO:0031967;GO:0031975" "nuclear envelope" 0.849422542576216
95 0.682075918716172 4 9 "GO:0005637;GO:0031965" "nuclear membrane" 0.908117219094277
70 0.696223201305612 2 15 "GO:0005730" "nucleolus" 0.908117219094277
-6 0.913675279202433 2 162 "GO:0005739" "mitochondrion" 0.961763451792035
244 0.264777881661869 2 10 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 0.849422542576216
-203 0.255785536678606 3 15 "GO:0005759" "mitochondrial matrix" 0.849422542576216
-45 0.164582466398578 2 614 "GO:0005768;GO:0031410;GO:0097708;GO:0031982;GO:0044459;GO:0044429;GO:0005794;GO:0005615;GO:0099512;GO:0099081;GO:0099080;GO:0001650;GO:0044452;GO:0044451;GO:0097458;GO:0098796;GO:0001527;GO:0044420" "vesicle" 0.849422542576216
50 0.484903314996317 5 96 "GO:0005769;GO:0000145;GO:0044448;GO:0099023;GO:0001772;GO:0000781;GO:0005802;GO:0000775;GO:0001401;GO:0098799;GO:0002177" "tethering complex" 0.851886805881744
14 0.852335734653615 3 82 "GO:0005774;GO:0044437;GO:0098805;GO:0005765;GO:0098852" "whole membrane" 0.958643953491696
147 0.245493233203423 3 30 "GO:0005777;GO:0042579" "microbody" 0.849422542576216
23 0.740181902695738 2 107 "GO:0005783" "endoplasmic reticulum" 0.944913067271155
-233 0.178546729624284 5 16 "GO:0005787;GO:0005604;GO:0062023;GO:0031012;GO:0005912;GO:0070161;GO:0030054;GO:0005811;GO:0005758;GO:0031970;GO:0002080;GO:0030667;GO:0030659;GO:0012506" "acrosomal membrane" 0.849422542576216
178 0.303804221081678 2 16 "GO:0005814;GO:0000276;GO:0045263;GO:0000152;GO:0000220;GO:0033179" "centriole" 0.849422542576216
-192 0.204426252145034 2 21 "GO:0005879;GO:0005881;GO:0044447;GO:0005874;GO:0099513" "polymeric cytoskeletal fiber" 0.849422542576216
3 0.955505618676473 2 226 "GO:0005886" "plasma membrane" 0.971700629162515
-12 0.784794941008515 4 283 "GO:0005887;GO:0031226;GO:0044441;GO:0120038;GO:0044463;GO:1990904;GO:0000776;GO:0001725;GO:0042641;GO:0097517;GO:0032432;GO:0000922;GO:0001917" "ciliary part" 0.948909731600822
-29 0.89473435659225 3 10 "GO:0005929" "cilium" 0.958643953491696
-171 0.54523947589806 2 6 "GO:0005930" "axoneme" 0.851886805881744
488 0.115006550143124 5 5 "GO:0008021;GO:0070382;GO:0030133" "transport vesicle" 0.849422542576216
-157 0.00382147203353075 2 176 "GO:0016021;GO:0031224" "integral component of membrane" 0.076429440670615
-111 0.650663104465079 2 8 "GO:0019005;GO:0031461" "cullin-RING ubiquitin ligase complex" 0.889436840338801
