name	term	lev	seq	value
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101858220	0.524247075884754
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101862355	1.60558872426274
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101862355	1.60558872426274
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101862355	1.60558872426274
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101854708	-0.150268163293301
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101849702	-0.450064196160473
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101849936	-0.232198970159296
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101846656	0.594767202706846
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101846656	0.594767202706846
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101846656	0.594767202706846
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101850903	0.106254711856957
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101849395	-1.1218657029493
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101849149	-1.14604412278185
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101861010	-0.296599799734599
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101861841	2.15213242933309
"cellular amino acid metabolic process"	GO:0006520;GO:0006790;GO:1901565;GO:0000098;GO:0000096;GO:0009063;GO:0044273	5	LOC101848660	-0.118311746600226
