name	term	lev	seq	value
"guanylate cyclase activity"	GO:0004383	3	LOC118477218	-0.0687716924024603
"guanylate cyclase activity"	GO:0004383	3	LOC101861837	-1.56322339218784
"guanylate cyclase activity"	GO:0004383	3	LOC101858247	-1.24627672285483
"guanylate cyclase activity"	GO:0004383	3	LOC101851023	-0.975364039616153
"guanylate cyclase activity"	GO:0004383	3	LOC100533323	-4.15967306083361
"tachykinin receptor activity"	GO:0004995	2	LOC101850287	-0.579957240041948
"tachykinin receptor activity"	GO:0004995	2	LOC101858118	0.473193789075599
"tachykinin receptor activity"	GO:0004995	2	LOC101852233	-6.03295862024011
"tachykinin receptor activity"	GO:0004995	2	LOC101856187	-2.50712287110554
"tachykinin receptor activity"	GO:0004995	2	LOC101851938	-0.776968098271637
"tachykinin receptor activity"	GO:0004995	2	LOC101851938	-0.776968098271637
"tachykinin receptor activity"	GO:0004995	2	LOC101851938	-0.776968098271637
"tachykinin receptor activity"	GO:0004995	2	LOC101863948	-0.314417879379564
"tachykinin receptor activity"	GO:0004995	2	LOC101847421	-1.63780880207206
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101864387	-0.0242108179544462
"isomerase activity"	GO:0016853;GO:0016860	2	LOC106012352	7.75778474801984
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101864387	-0.0242108179544462
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101861478	-8.31995358175204
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101860462	3.81852432935443
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101860462	3.81852432935443
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101861478	-8.31995358175204
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101861478	-8.31995358175204
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101861478	-8.31995358175204
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101861478	-8.31995358175204
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101861478	-8.31995358175204
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101852104	2.13944657023769
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101852104	2.13944657023769
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101852104	2.13944657023769
"isomerase activity"	GO:0016853;GO:0016860	2	LOC106011623	-1.06989947484645
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101846811	-0.219053302217319
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101862539	1.0606262539578
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848657	-1.3477989462676
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101855179	0.43944094997299
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101862857	0.312146304329065
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848560	1.42704092349082
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848560	1.42704092349082
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848560	1.42704092349082
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848560	1.42704092349082
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101856755	0.614214002339713
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101856755	0.614214002339713
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848772	13.0452748505883
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848484	-0.171825681290188
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101847627	1.85623336217384
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101847627	1.85623336217384
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863732	0.903438499146915
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863732	0.903438499146915
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863732	0.903438499146915
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101856691	0.314373107463489
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863062	2.90169095517822
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101851547	-1.11501422475167
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863139	0.903625760328896
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101855532	0.538260999674235
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863139	0.903625760328896
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863128	2.27429380721198
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863128	2.27429380721198
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863128	2.27429380721198
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101851372	6.71978256483888
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101857067	1.42922459898389
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101857067	1.42922459898389
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101861397	3.93679775890392
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101845220	0.281958424434334
"isomerase activity"	GO:0016853;GO:0016860	2	LOC118478724	-0.586517826378015
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101857611	5.53531255555111
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101850606	0.00848651787111371
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101860361	0.374037976726029
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101863848	-1.94611294494355
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101853084	-0.102140196585592
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101852050	1.64963517676633
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101852050	1.64963517676633
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848952	3.38654263372333
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101848952	3.38654263372333
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101853769	-0.210612405841615
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101862648	-0.215509502464005
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101853528	7.0712952029862
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101847190	4.25977134487812
"isomerase activity"	GO:0016853;GO:0016860	2	LOC101853528	7.0712952029862
