"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
415 0.0962979919016902 3 8 "GO:0000109;GO:1990391" "nucleotide-excision repair complex" 0.216705934847731
173 0.156110574983222 5 34 "GO:0000124;GO:0070461;GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 0.307269686056798
-231 0.463379210248272 3 5 "GO:0000127" "transcription factor TFIIIC complex" 0.586316551742712
502 0.0813016206160609 4 6 "GO:0000137" "Golgi cis cisterna" 0.193873095315222
-34 0.874913055413448 2 11 "GO:0000138" "Golgi trans cisterna" 0.890514384892814
262 4.72073277917942e-06 2 162 "GO:0000151;GO:1990234" "transferase complex" 9.7561810769708e-05
299 0.065118369651259 3 19 "GO:0000159;GO:0000791" "protein phosphatase type 2A complex" 0.167468792495012
206 0.163199417244593 3 23 "GO:0000164;GO:0008287;GO:1903293" "phosphatase complex" 0.307269686056798
530 0.132752143785976 2 4 "GO:0000176" "nuclear exosome (RNase complex)" 0.283814928094156
521 0.036722966085318 2 8 "GO:0000178;GO:1905354" "exosome (RNase complex)" 0.103491995331351
992 0.000570082148652084 4 6 "GO:0000221;GO:0033180;GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.00441813665205365
630 0.018238899480966 6 7 "GO:0000243;GO:0005684;GO:0005681" "U2-type spliceosomal complex" 0.062822875989994
358 0.179395248484825 6 7 "GO:0000307;GO:1902554;GO:1902911" "cyclin-dependent protein kinase holoenzyme complex" 0.308958483501643
333 0.211615449849044 2 7 "GO:0000346" "transcription export complex" 0.354598861909209
515 0.0286653889688222 4 9 "GO:0000407" "phagophore assembly site" 0.0888627058033488
717 4.32589059214671e-15 2 61 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 2.38085375809744e-13
281 0.329267289180823 2 6 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.475707732091853
-377 0.231738807612991 3 5 "GO:0000779" "condensed chromosome, centromeric region" 0.378100159789617
33 0.435999610390516 4 313 "GO:0000786;GO:0032993;GO:0044815;GO:0120025;GO:0042995;GO:0044441;GO:0120038;GO:0044463;GO:0000932;GO:0036464;GO:0035770;GO:1990904;GO:0000776;GO:0000118;GO:0001726;GO:0001750;GO:0001725;GO:0042641;GO:0097517;GO:0032432;GO:0000922;GO:0001917" "ciliary part" 0.563166163421083
-122 0.399990302325051 6 24 "GO:0000795;GO:0099086;GO:0044454;GO:0000172;GO:0005732;GO:0070062;GO:1903561;GO:0043230" "nuclear chromosome part" 0.556971430390489
-491 0.16354676838507 5 4 "GO:0000805;GO:0000803" "sex chromosome" 0.307269686056798
699 0.00506108637989477 2 8 "GO:0000835;GO:0000153;GO:0000836" "ER ubiquitin ligase complex" 0.026148946296123
-55 0.876104345229491 4 4 "GO:0000938" "GARP complex" 0.890514384892814
-503 0.00588272206661444 2 15 "GO:0001533" "cornified envelope" 0.0263698651098472
-432 0.000119086398320681 2 40 "GO:0001669;GO:0030141;GO:0097223;GO:0099503" "sperm part" 0.0012305594493137
-505 0.152462575670435 4 4 "GO:0001931" "uropod" 0.307269686056798
886 0.00497528033402223 2 5 "GO:0002199" "zona pellucida receptor complex" 0.026148946296123
68 0.631256536697455 2 25 "GO:0005635;GO:0031967;GO:0031975" "nuclear envelope" 0.718065164717136
8 0.97164022058716 4 9 "GO:0005637;GO:0031965" "nuclear membrane" 0.97164022058716
384 0.0351297323634143 2 15 "GO:0005730" "nucleolus" 0.103491995331351
227 6.94134521501924e-05 2 164 "GO:0005739" "mitochondrion" 0.000860726806662386
-94 0.675235569330633 2 10 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 0.747582237473201
-172 0.329926330321769 2 16 "GO:0005759" "mitochondrial matrix" 0.475707732091853
-112 0.000549174710307428 3 639 "GO:0005768;GO:0031410;GO:0097708;GO:0031982;GO:0044459;GO:0044429;GO:0005794;GO:0005615;GO:0044421;GO:0099512;GO:0099081;GO:0099080;GO:0001650;GO:0044452;GO:0044451;GO:0097458;GO:0098796;GO:0001527;GO:0044420" "extracellular region part" 0.00441813665205365
199 0.0133666230081792 2 79 "GO:0005769;GO:0000145;GO:0044448;GO:0099023;GO:0001772;GO:0000781;GO:0005802;GO:0001401;GO:0098799;GO:0002177" "tethering complex" 0.0517956641566944
129 0.0978671963828461 2 84 "GO:0005774;GO:0044437;GO:0098805;GO:0005765;GO:0098852" "whole membrane" 0.216705934847731
-140 0.286927836457833 4 29 "GO:0005777;GO:0042579" "microbody" 0.444738146509641
15 0.825124761020518 4 113 "GO:0005783" "endoplasmic reticulum" 0.882029916952968
-89 0.61304378861176 4 16 "GO:0005787;GO:0005604;GO:0062023;GO:0031012;GO:0005912;GO:0070161;GO:0030054;GO:0005811;GO:0005758;GO:0031970;GO:0002080;GO:0030667;GO:0030659;GO:0012506" "secretory granule membrane" 0.717145564036399
-78 0.404253457541484 5 58 "GO:0005813;GO:0005815;GO:0005764;GO:0000323;GO:0005773" "microtubule organizing center" 0.556971430390489
