"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-266 0.277094221831482 4 8 "GO:0000109;GO:1990391" "nucleotide-excision repair complex" 0.627113230390754
-50 0.674222053689072 4 34 "GO:0000124;GO:0070461;GO:0000123;GO:0031248;GO:1902493" "histone acetyltransferase complex" 0.898962738252096
13 0.966665053650414 5 5 "GO:0000127" "transcription factor TFIIIC complex" 0.987748610183356
-218 0.44026865774436 3 6 "GO:0000137" "Golgi cis cisterna" 0.712005026366243
-40 0.849618448216608 3 11 "GO:0000138" "Golgi trans cisterna" 0.987748610183356
-135 0.0163941955484044 3 162 "GO:0000151;GO:1990234" "transferase complex" 0.109294636989363
47 0.768104269145779 2 19 "GO:0000159;GO:0000791" "protein phosphatase type 2A complex" 0.940535839770342
179 0.215720280620897 3 23 "GO:0000164;GO:0008287;GO:1903293" "phosphatase complex" 0.627113230390754
-417 0.228002772812779 3 4 "GO:0000176" "nuclear exosome (RNase complex)" 0.627113230390754
-452 0.0649721691047685 3 8 "GO:0000178;GO:1905354" "exosome (RNase complex)" 0.346790717207724
-447 0.113732389418087 4 6 "GO:0000221;GO:0033180;GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.473043990886292
237 0.364444116537379 2 7 "GO:0000243;GO:0005684;GO:0005681" "U2-type spliceosomal complex" 0.662625666431598
40 0.879169347511202 6 7 "GO:0000307;GO:1902554;GO:1902911" "serine/threonine protein kinase complex" 0.987748610183356
95 0.717880697792802 2 7 "GO:0000346" "transcription export complex" 0.922219309293281
-233 0.313450192659423 2 9 "GO:0000407" "phagophore assembly site" 0.627113230390754
-299 0.000847699770289603 4 61 "GO:0000502;GO:1905369;GO:1905368" "peptidase complex" 0.0508619862173762
-285 0.313556615195377 3 6 "GO:0000506" "glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex" 0.627113230390754
-553 0.0737831348089946 2 5 "GO:0000779" "condensed chromosome, centromeric region" 0.346790717207724
81 0.0751379887283402 5 261 "GO:0000786;GO:0032993;GO:0044815;GO:0005813;GO:0005815;GO:0044450;GO:0000932;GO:0036464;GO:0035770;GO:0000118;GO:0001750;GO:0098687;GO:0005764;GO:0000323;GO:0005773;GO:0000421;GO:0001518;GO:0034706;GO:0098797;GO:0034703;GO:0034702;GO:1902495;GO:1990351;GO:0002102;GO:0044455;GO:0098798;GO:0000242;GO:0001891" "photoreceptor outer segment" 0.346790717207724
-24 0.866466755939891 5 23 "GO:0000795;GO:0099086;GO:0044454;GO:0000172;GO:0005732;GO:0070062;GO:1903561;GO:0043230" "nuclear chromosome part" 0.987748610183356
123 0.72240512561307 5 4 "GO:0000805;GO:0000803" "sex chromosome" 0.922219309293281
-710 0.00372214196623274 3 8 "GO:0000835;GO:0000153;GO:0000836" "ER ubiquitin ligase complex" 0.0718205311921695
-267 0.439867998353595 3 4 "GO:0000938" "GARP complex" 0.712005026366243
487 0.00650167421190849 3 15 "GO:0001533" "cornified envelope" 0.0780200905429019
-5 0.963377915658019 5 39 "GO:0001669;GO:0030141;GO:0097223;GO:0099503" "sperm part" 0.987748610183356
170 0.623139420159634 4 4 "GO:0001931" "uropod" 0.869496865339024
303 0.327090914719363 2 5 "GO:0002199" "zona pellucida receptor complex" 0.633079189779412
74 0.594884243406375 2 25 "GO:0005635;GO:0031967;GO:0031975" "nuclear envelope" 0.849834633437679
-6 0.980912106719314 3 9 "GO:0005637;GO:0031965" "nuclear membrane" 0.987748610183356
-3 0.984597283957774 4 15 "GO:0005730" "nucleolus" 0.987748610183356
-58 0.305984508783739 3 162 "GO:0005739" "mitochondrion" 0.627113230390754
-25 0.910351871255542 4 10 "GO:0005741;GO:0031968;GO:0019867" "organelle outer membrane" 0.987748610183356
-137 0.442537882044223 3 15 "GO:0005759" "mitochondrial matrix" 0.712005026366243
36 0.260092440342804 4 614 "GO:0005768;GO:0031410;GO:0097708;GO:0031982;GO:0044459;GO:0044429;GO:0005794;GO:0005615;GO:0099512;GO:0099081;GO:0099080;GO:0001650;GO:0044452;GO:0044451;GO:0097458;GO:0098796;GO:0001527;GO:0044420" "vesicle" 0.627113230390754
-52 0.46689739556139 2 96 "GO:0005769;GO:0000145;GO:0044448;GO:0099023;GO:0001772;GO:0000781;GO:0005802;GO:0000775;GO:0001401;GO:0098799;GO:0002177" "tethering complex" 0.712005026366243
-91 0.241896063544141 3 82 "GO:0005774;GO:0044437;GO:0098805;GO:0005765;GO:0098852" "whole membrane" 0.627113230390754
91 0.474670017577495 2 30 "GO:0005777;GO:0042579" "microbody" 0.712005026366243
-21 0.753300008523764 3 107 "GO:0005783" "endoplasmic reticulum" 0.940535839770342
-80 0.644364739489025 5 16 "GO:0005787;GO:0005604;GO:0062023;GO:0031012;GO:0005912;GO:0070161;GO:0030054;GO:0005811;GO:0005758;GO:0031970;GO:0002080;GO:0030667;GO:0030659;GO:0012506" "acrosomal membrane" 0.878679190212307
-187 0.281824041830659 4 16 "GO:0005814;GO:0000276;GO:0045263;GO:0000152;GO:0000220;GO:0033179" "centriole" 0.627113230390754
-134 0.375875338446358 4 21 "GO:0005879;GO:0005881;GO:0044447;GO:0005874;GO:0099513" "polymeric cytoskeletal fiber" 0.663309420787691
138 0.00435852520873861 2 226 "GO:0005886" "plasma membrane" 0.0718205311921695
123 0.0047880354128113 4 283 "GO:0005887;GO:0031226;GO:0044441;GO:0120038;GO:0044463;GO:1990904;GO:0000776;GO:0001725;GO:0042641;GO:0097517;GO:0032432;GO:0000922;GO:0001917" "actin filament bundle" 0.0718205311921695
-573 0.00887744564039068 2 10 "GO:0005929" "cilium" 0.0887744564039068
-441 0.118260997721573 2 6 "GO:0005930" "axoneme" 0.473043990886292
435 0.160204898678211 6 5 "GO:0008021;GO:0070382;GO:0030133" "synaptic vesicle" 0.565429054158392
71 0.186445869348869 2 176 "GO:0016021;GO:0031224" "integral component of membrane" 0.621486231162897
-286 0.242865829787326 2 8 "GO:0019005;GO:0031461" "cullin-RING ubiquitin ligase complex" 0.627113230390754
-21 0.844353282384182 2 43 "GO:0019866;GO:0031966;GO:0005743" "mitochondrial membrane" 0.987748610183356
-171 0.458862628339374 5 9 "GO:0043073;GO:0001673" "germ cell nucleus" 0.712005026366243
85 0.0107006884197759 2 571 "GO:0044430;GO:0005654;GO:0005829;GO:0044421" "cytoskeletal part" 0.0911409125387048
-157 0.0461820509408907 2 80 "GO:0044432;GO:0005789" "endoplasmic reticulum part" 0.277092305645344
-211 0.210640393013918 2 17 "GO:0044433;GO:0036452;GO:0044440;GO:0000813" "cytoplasmic vesicle part" 0.627113230390754
332 0.129631397972486 1 10 "GO:0044456" "synapse part" 0.486117742396822
