name	term	lev	seq	value
"cell surface receptor signaling pathway"	GO:0007166	2	aplC	-7.02539510503525
"cell surface receptor signaling pathway"	GO:0007166	2	LOC101850368	-8.52229374901653
"cell surface receptor signaling pathway"	GO:0007166	2	LOC101854844	0.991559957451552
"cell surface receptor signaling pathway"	GO:0007166	2	LOC101852556	-0.337813809767695
"cell surface receptor signaling pathway"	GO:0007166	2	LOC101860009	0.440631225457006
"cell surface receptor signaling pathway"	GO:0007166	2	LOC118477129	0.0536377750942078
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101845890	0.573234092640151
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101845890	0.573234092640151
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC106012091	-0.477224986012958
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101853850	0.861039975042399
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101854081	1.69392338304327
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101850769	-0.540253404561333
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101850621	0.508369653951339
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101850621	0.508369653951339
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101860436	0.361036888403487
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101854543	0.0477313051051327
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101846104	-0.171559103246938
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101854348	-3.86259200461946
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101853862	0.540631005956278
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101848967	-1.60072307858398
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101848967	-1.60072307858398
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101852602	-0.0621741719339353
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101852602	-0.0621741719339353
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101862741	0.24263197926151
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101848950	-0.286193924514066
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101852126	0.360239762531715
"nucleic acid phosphodiester bond hydrolysis"	GO:0090305	2	LOC101856582	0.232731955638634
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC100533531	1.75747109542762
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC101860835	0.319311694436483
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC101860835	0.319311694436483
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC106011549	-0.935372102654451
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC101852823	0.911220478351422
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC101857738	-0.322958343204028
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC101855709	1.98204575655102
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC101847182	-0.0230980538099724
"response to drug"	GO:0001975;GO:0009410;GO:0009636;GO:0014075;GO:0097366;GO:0010243;GO:0010033;GO:1901698;GO:0042493	3	LOC101861860	-0.0641198399765927
"spliceosomal tri-snRNP complex assembly"	GO:0000244	3	LOC101863217	-0.234175274976476
"spliceosomal tri-snRNP complex assembly"	GO:0000244	3	LOC101855246	1.32351134195272
