"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-923 0.000510796543210568 2 11 "GO:0000028" "ribosomal small subunit assembly" 0.0123612763456957
-9 0.943797413967395 2 50 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.985283029972162
-202 0.446701666064973 6 11 "GO:0000054;GO:0033750;GO:0071428;GO:0031503;GO:0071426;GO:0006405;GO:0006611;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "nucleocytoplasmic transport" 0.740423309504955
-28 0.850575675860819 4 36 "GO:0000077;GO:0031570;GO:0000075;GO:0045786" "negative regulation of cell cycle" 0.952959784992214
73 0.262460686805501 4 195 "GO:0000082;GO:0044843;GO:0051641;GO:0071702;GO:0071705;GO:0051649;GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0002009;GO:0048729" "tissue morphogenesis" 0.620187206557822
-2 0.993529959394683 2 10 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.994054219562573
-261 0.349196738291055 2 10 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.716149242935892
553 0.0373054127367505 2 11 "GO:0000266;GO:0048285" "mitochondrial fission" 0.250775274508156
-327 0.362970664473252 3 6 "GO:0000303;GO:0000305;GO:0010035" "response to inorganic substance" 0.73192634883056
310 0.14749448975257 5 17 "GO:0000338;GO:0070646;GO:0006508" "proteolysis" 0.475599670195555
-106 0.582741222621022 6 21 "GO:0000387" "spliceosomal snRNP assembly" 0.825700941574075
203 0.341531767298197 3 17 "GO:0000423;GO:0000422;GO:0061912;GO:0006914;GO:0061726;GO:0016236;GO:0061919;GO:1903008;GO:0022411" "cellular component disassembly" 0.712505928328997
-386 0.146478807970565 2 11 "GO:0000447;GO:0000479;GO:0000478;GO:0000469;GO:0090502;GO:0090501" "cleavage involved in rRNA processing" 0.475599670195555
-1097 0.0022638231061523 2 6 "GO:0000460" "maturation of 5.8S rRNA" 0.0391317994063469
