"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
141 0.233677648995016 5 59 "GO:0000023;GO:0005984;GO:0009311;GO:0044262;GO:0000022;GO:0051231;GO:0002224;GO:0000354;GO:0000972;GO:0002790;GO:0002943;GO:0003351;GO:0051270;GO:0032940;GO:0043112;GO:0002155;GO:0016050;GO:0003352;GO:0060632;GO:0032886;GO:0001569;GO:0002183;GO:0006413;GO:0002755;GO:0001881;GO:0048666;GO:0001942;GO:0022405;GO:0022404;GO:0002040" "sprouting angiogenesis" 0.47866228100592
545 0.044687560324274 2 11 "GO:0000028" "ribosomal small subunit assembly" 0.177353755036962
38 0.76637311605373 2 50 "GO:0000045;GO:0070925;GO:1905037;GO:0007033" "organelle assembly" 0.831875091784818
366 0.158506931807506 7 12 "GO:0000054;GO:0033750;GO:0071428;GO:0031503;GO:0071426;GO:0006405;GO:0006611;GO:0050658;GO:0051168;GO:0050657;GO:0051236;GO:0006913;GO:0015931;GO:0051169" "nucleocytoplasmic transport" 0.387122698837563
-104 0.273524127410198 4 93 "GO:0000070;GO:0000819;GO:0098813;GO:0007059;GO:0001658;GO:0048754;GO:0035239;GO:0061138;GO:0001763;GO:0000255;GO:0017144;GO:0000027" "tube morphogenesis" 0.517458771210824
-73 0.618855083325012 4 38 "GO:0000077;GO:0031570;GO:0000075;GO:0045786" "negative regulation of cell cycle" 0.755717265214197
-206 0.469563903292095 5 10 "GO:0000083" "regulation of transcription involved in G1/S transition of mitotic cell cycle" 0.662606841312179
565 0.046965630764525 7 10 "GO:0000244" "spliceosomal tri-snRNP complex assembly" 0.180746518396808
127 0.599068210399836 5 14 "GO:0000266;GO:0048285" "organelle fission" 0.753283789314645
386 0.0694541905238608 4 18 "GO:0000338;GO:0070646;GO:0006508" "proteolysis" 0.226171338372572
796 5.25848270556034e-05 3 21 "GO:0000387" "spliceosomal snRNP assembly" 0.00111304550601027
417 0.0563238849278858 4 17 "GO:0000423;GO:0000422;GO:0061912;GO:0006914;GO:0061726;GO:0016236;GO:0061919;GO:1903008;GO:0022411" "cellular component disassembly" 0.204375239595471
501 0.0651529946163699 2 11 "GO:0000447;GO:0000479;GO:0000478;GO:0000469;GO:0090502;GO:0090501" "cleavage involved in rRNA processing" 0.226171338372572
185 0.614155453060855 2 6 "GO:0000460" "maturation of 5.8S rRNA" 0.755717265214197
663 0.000747644377106187 2 21 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.00791256965770715
363 0.146334245040402 2 13 "GO:0000463;GO:0000470" "maturation of LSU-rRNA" 0.379274471839409
-231 0.304951810598928 4 16 "GO:0000712;GO:0061982" "meiosis I cell cycle process" 0.523851931621258
800 0.0076743988889382 2 9 "GO:0000727" "double-strand break repair via break-induced replication" 0.0541471477163973
408 0.266237271159687 4 6 "GO:0000737;GO:0006308" "DNA catabolic process" 0.517458771210824
448 0.222287604200967 2 6 "GO:0000963;GO:0000959;GO:0140053;GO:0010467" "mitochondrial RNA metabolic process" 0.47050876222538
-341 0.0326498604814946 2 32 "GO:0001503" "ossification" 0.159482010813454
-515 8.05580764046729e-05 2 48 "GO:0001505;GO:0098657;GO:0001504;GO:0006836" "regulation of neurotransmitter levels" 0.00127885946292418
85 0.817106553684488 3 6 "GO:0001508;GO:0042391" "regulation of membrane potential" 0.872038086705294
324 0.232453806034531 4 11 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0006690;GO:0033559;GO:0006633;GO:0046394;GO:1901570;GO:1901568;GO:0008610;GO:0072330;GO:0016053;GO:0044283" "carboxylic acid biosynthetic process" 0.47866228100592
224 0.408826806650568 2 11 "GO:0001541;GO:0048608" "reproductive structure development" 0.603732609821188
518 0.248936004160554 2 4 "GO:0001554" "luteolysis" 0.494902313491862
13 0.916464646669749 4 54 "GO:0001558;GO:0040008;GO:0051128" "regulation of cellular component organization" 0.938637178444017
-402 0.0659213592509409 4 17 "GO:0001561;GO:0009062;GO:0019395;GO:0044242;GO:0072329;GO:0034440;GO:0016042;GO:0046395;GO:0055114;GO:0016054;GO:0044282" "carboxylic acid catabolic process" 0.226171338372572
25 0.71122885250735 3 181 "GO:0001578;GO:0007283;GO:0048232;GO:0007276;GO:0048609;GO:0010842;GO:0008217;GO:0000012;GO:0007389;GO:0042127;GO:0001731;GO:0001835;GO:0035188;GO:0071684;GO:0000002;GO:0002221;GO:0002758;GO:0002757;GO:0002764;GO:0048598;GO:0000380;GO:0003180;GO:0003179;GO:0000076;GO:0001657;GO:0072164;GO:0035295;GO:0072163;GO:0072073;GO:0060429;GO:0009888;GO:0001755;GO:0001667;GO:0016192;GO:0002092;GO:0048260;GO:0045807;GO:0051050;GO:0051130;GO:0001936;GO:0050678;GO:0001678;GO:0042593;GO:0033500;GO:0003429;GO:0003414;GO:0003422;GO:0090171;GO:0060536;GO:0009887;GO:0001990;GO:0003044;GO:0050886;GO:0003073;GO:0001656;GO:0002780;GO:0002777;GO:0002062;GO:0003143;GO:0060562" "ameboidal-type cell migration" 0.806482716682442
-224 0.320052572271159 5 16 "GO:0001654;GO:0007423" "eye development" 0.523851931621258
-110 0.343062451261147 3 61 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to oxygen levels" 0.544611641377071
446 0.321735832019355 2 4 "GO:0001682;GO:0099116;GO:0034471;GO:0000966" "ncRNA 5'-end processing" 0.523851931621258
-383 0.158178271478634 4 11 "GO:0001692;GO:0006576;GO:0042133;GO:0052803;GO:0097164;GO:0044106;GO:0009308" "neurotransmitter metabolic process" 0.387122698837563
356 0.295126616157007 3 7 "GO:0001704" "formation of primary germ layer" 0.520570559054721
